iter,A,B,base_mid,pred_bg_mean,pred_bg_std,is_metal_prob,error_to_target,cif_path,text,charge_warning,low_confidence,failed,fail_reason
2,La,Sc,mp-1105822,3.8288004875183104,0.1756225017577529,0.14238796867284692,2.8288004875183104,results/inverse_design/target_1.00/cifs/iter02_cand00.cif,"Sc(1) is bonded in a 8-coordinate geometry to two equivalent O(1) and six equivalent O(2) atoms. There is one shorter (2.38 Å) and one longer (2.49 Å) Sc(1)-O(1) bond length. There are a spread of Sc(1)-O(2) bond distances ranging from 2.41-2.73 Å. La(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing CrO6 octahedra. The corner-sharing octahedral tilt angles are 25°. Both La(1)-O(1) bond lengths are 1.99 Å. All La(1)-O(2) bond lengths are 1.99 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 4-coordinate geometry to two equivalent Sc(1) and two equivalent La(1) atoms. In the second O site, O(2) is bonded in a 5-coordinate geometry to three equivalent Sc(1) and two equivalent La(1) atoms.",False,False,False,
2,Ba,Ge,mp-1183920,0.7258092045783997,0.4589338316948846,0.5948007747530937,0.2741907954216003,results/inverse_design/target_1.00/cifs/iter02_cand01.cif,"Ba(1) is bonded to twelve equivalent O(1) atoms to form CsO12 cuboctahedra that share corners with twelve equivalent Ba(1)O12 cuboctahedra, faces with six equivalent Ba(1)O12 cuboctahedra, and faces with eight equivalent Ge(1)O6 octahedra. All Ba(1)-O(1) bond lengths are 3.13 Å. Ge(1) is bonded to six equivalent O(1) atoms to form PaO6 octahedra that share corners with six equivalent Ge(1)O6 octahedra and faces with eight equivalent Ba(1)O12 cuboctahedra. The corner-sharing octahedra are not tilted. All Ge(1)-O(1) bond lengths are 2.21 Å. O(1) is bonded in a distorted linear geometry to four equivalent Ba(1) and two equivalent Ge(1) atoms.",False,False,False,
2,Ce,Tb,mp-770830,0.6659048646688461,0.5656628380365766,0.1985731588676572,0.33409513533115387,results/inverse_design/target_1.00/cifs/iter02_cand02.cif,"Tb(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing HoO6 octahedra. The corner-sharing octahedral tilt angles range from 44-46°. Both Tb(1)-O(1) bond lengths are 2.29 Å. There are two shorter (2.28 Å) and two longer (2.29 Å) Tb(1)-O(2) bond lengths. Ce(1) is bonded in a 4-coordinate geometry to two equivalent O(1) and two equivalent O(2) atoms. There is one shorter (2.20 Å) and one longer (2.72 Å) Ce(1)-O(1) bond length. Both Ce(1)-O(2) bond lengths are 2.24 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Tb(1) and two equivalent Ce(1) atoms to form distorted corner-sharing OHo2Bi2 tetrahedra. In the second O site, O(2) is bonded in a distorted trigonal planar geometry to two equivalent Tb(1) and one Ce(1) atom.",False,True,False,
2,Gd,Pd,mp-755525,-0.06458780765533448,0.09108994241048267,0.8200230896472931,1.0645878076553346,results/inverse_design/target_1.00/cifs/iter02_cand03.cif,"Pd(1) is bonded in a 8-coordinate geometry to two equivalent O(1) and six equivalent O(2) atoms. There is one shorter (2.20 Å) and one longer (2.27 Å) Pd(1)-O(1) bond length. There are a spread of Pd(1)-O(2) bond distances ranging from 2.26-2.74 Å. Gd(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing TiO6 octahedra. The corner-sharing octahedral tilt angles range from 38-43°. Both Gd(1)-O(1) bond lengths are 2.06 Å. All Gd(1)-O(2) bond lengths are 2.05 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Pd(1) and two equivalent Gd(1) atoms to form distorted corner-sharing OTm2Ti2 trigonal pyramids. In the second O site, O(2) is bonded in a 5-coordinate geometry to three equivalent Pd(1) and two equivalent Gd(1) atoms.",True,False,False,
2,Ho,W,mp-776167,2.0590211153030396,0.3584283164349591,0.15860685113402723,1.0590211153030396,results/inverse_design/target_1.00/cifs/iter02_cand04.cif,"W(1) is bonded in a 12-coordinate geometry to four equivalent O(1) and eight equivalent O(2) atoms. There are a spread of W(1)-O(1) bond distances ranging from 2.45-2.91 Å. There are a spread of W(1)-O(2) bond distances ranging from 2.46-3.01 Å. Ho(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing AlO6 octahedra. The corner-sharing octahedral tilt angles range from 15-16°. Both Ho(1)-O(1) bond lengths are 1.93 Å. All Ho(1)-O(2) bond lengths are 1.91 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 6-coordinate geometry to four equivalent W(1) and two equivalent Ho(1) atoms. In the second O site, O(2) is bonded in a 2-coordinate geometry to four equivalent W(1) and two equivalent Ho(1) atoms.",True,False,False,
3,Sr,Ti,mp-756452,2.010959267616272,0.22981923305877036,0.1578402832557913,1.010959267616272,results/inverse_design/target_1.00/cifs/iter03_cand00.cif,"Sr(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing DyO6 octahedra. The corner-sharing octahedral tilt angles range from 44-47°. Both Sr(1)-O(1) bond lengths are 2.31 Å. There are two shorter (2.25 Å) and two longer (2.27 Å) Sr(1)-O(2) bond lengths. Ti(1) is bonded in a 8-coordinate geometry to two equivalent O(1) and six equivalent O(2) atoms. There is one shorter (2.29 Å) and one longer (2.44 Å) Ti(1)-O(1) bond length. There are a spread of Ti(1)-O(2) bond distances ranging from 2.29-3.06 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Sr(1) and two equivalent Ti(1) atoms to form distorted corner-sharing OSm2Dy2 trigonal pyramids. In the second O site, O(2) is bonded in a 3-coordinate geometry to two equivalent Sr(1) and three equivalent Ti(1) atoms.",False,False,False,
3,Ce,Ge,mp-19269,0.7866546511650085,0.20510508581526407,0.18203277676693688,0.21334534883499146,results/inverse_design/target_1.00/cifs/iter03_cand01.cif,"Ge(1) is bonded in a 8-coordinate geometry to two equivalent O(2) and six equivalent O(1) atoms. There is one shorter (2.35 Å) and one longer (2.44 Å) Ge(1)-O(2) bond length. There are a spread of Ge(1)-O(1) bond distances ranging from 2.39-2.71 Å. Ce(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form corner-sharing CrO6 octahedra. The corner-sharing octahedral tilt angles are 27°. Both Ce(1)-O(2) bond lengths are 1.98 Å. There are two shorter (1.99 Å) and two longer (2.00 Å) Ce(1)-O(1) bond lengths. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 5-coordinate geometry to three equivalent Ge(1) and two equivalent Ce(1) atoms. In the second O site, O(2) is bonded in a 4-coordinate geometry to two equivalent Ge(1) and two equivalent Ce(1) atoms.",True,False,False,
3,La,Sn,mp-1187190,0.5086476087570191,0.1732157632357934,0.19260516218710108,0.4913523912429809,results/inverse_design/target_1.00/cifs/iter03_cand02.cif,"Sn(1) is bonded to twelve equivalent O(1) atoms to form SrO12 cuboctahedra that share corners with twelve equivalent Sn(1)O12 cuboctahedra, faces with six equivalent Sn(1)O12 cuboctahedra, and faces with eight equivalent La(1)O6 octahedra. All Sn(1)-O(1) bond lengths are 2.86 Å. La(1) is bonded to six equivalent O(1) atoms to form PdO6 octahedra that share corners with six equivalent La(1)O6 octahedra and faces with eight equivalent Sn(1)O12 cuboctahedra. The corner-sharing octahedra are not tilted. All La(1)-O(1) bond lengths are 2.02 Å. O(1) is bonded to four equivalent Sn(1) and two equivalent La(1) atoms to form a mixture of distorted face, corner, and edge-sharing OSr4Pd2 octahedra. The corner-sharing octahedral tilt angles range from 0-60°.",True,False,False,
3,Bi,Mn,mp-1212108,0.08957728669047356,0.16343003349512158,0.4811656242294703,0.9104227133095264,results/inverse_design/target_1.00/cifs/iter03_cand03.cif,"Bi(1) is bonded in a 8-coordinate geometry to two equivalent O(2) and six equivalent O(1) atoms. There is one shorter (2.20 Å) and one longer (2.25 Å) Bi(1)-O(2) bond length. There are a spread of Bi(1)-O(1) bond distances ranging from 2.25-2.66 Å. Mn(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form corner-sharing RhO6 octahedra. The corner-sharing octahedral tilt angles range from 40-44°. Both Mn(1)-O(2) bond lengths are 2.04 Å. All Mn(1)-O(1) bond lengths are 2.06 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 5-coordinate geometry to three equivalent Bi(1) and two equivalent Mn(1) atoms. In the second O site, O(2) is bonded to two equivalent Bi(1) and two equivalent Mn(1) atoms to form distorted corner-sharing OHo2Rh2 trigonal pyramids.",False,False,False,
3,Cd,Pb,mp-22535,0.4347812682390213,0.21247899011357202,0.2106718354334589,0.5652187317609787,results/inverse_design/target_1.00/cifs/iter03_cand04.cif,"The structure consists of one lead atom inside a HfO3 framework. In the HfO3 framework, Cd(1) is bonded to six equivalent O(1) atoms to form corner-sharing HfO6 octahedra. The corner-sharing octahedra are not tilted. All Cd(1)-O(1) bond lengths are 2.08 Å. O(1) is bonded in a linear geometry to two equivalent Cd(1) atoms.",False,False,False,
4,Sr,Ti,mp-756452,2.010959196090698,0.22981918025091838,0.15784028321504592,1.010959196090698,results/inverse_design/target_1.00/cifs/iter04_cand00.cif,"Sr(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing DyO6 octahedra. The corner-sharing octahedral tilt angles range from 44-47°. Both Sr(1)-O(1) bond lengths are 2.31 Å. There are two shorter (2.25 Å) and two longer (2.27 Å) Sr(1)-O(2) bond lengths. Ti(1) is bonded in a 8-coordinate geometry to two equivalent O(1) and six equivalent O(2) atoms. There is one shorter (2.29 Å) and one longer (2.44 Å) Ti(1)-O(1) bond length. There are a spread of Ti(1)-O(2) bond distances ranging from 2.29-3.06 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Sr(1) and two equivalent Ti(1) atoms to form distorted corner-sharing OSm2Dy2 trigonal pyramids. In the second O site, O(2) is bonded in a 3-coordinate geometry to two equivalent Sr(1) and three equivalent Ti(1) atoms.",False,False,False,
4,Ba,Ge,mp-1183920,0.7258091807365418,0.45893384100743856,0.5948007747530937,0.27419081926345823,results/inverse_design/target_1.00/cifs/iter04_cand01.cif,"Ba(1) is bonded to twelve equivalent O(1) atoms to form CsO12 cuboctahedra that share corners with twelve equivalent Ba(1)O12 cuboctahedra, faces with six equivalent Ba(1)O12 cuboctahedra, and faces with eight equivalent Ge(1)O6 octahedra. All Ba(1)-O(1) bond lengths are 3.13 Å. Ge(1) is bonded to six equivalent O(1) atoms to form PaO6 octahedra that share corners with six equivalent Ge(1)O6 octahedra and faces with eight equivalent Ba(1)O12 cuboctahedra. The corner-sharing octahedra are not tilted. All Ge(1)-O(1) bond lengths are 2.21 Å. O(1) is bonded in a distorted linear geometry to four equivalent Ba(1) and two equivalent Ge(1) atoms.",False,False,False,
4,Ce,Tb,mp-770830,0.6659048408269882,0.5656628433172601,0.19857315917033702,0.3340951591730118,results/inverse_design/target_1.00/cifs/iter04_cand02.cif,"Tb(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing HoO6 octahedra. The corner-sharing octahedral tilt angles range from 44-46°. Both Tb(1)-O(1) bond lengths are 2.29 Å. There are two shorter (2.28 Å) and two longer (2.29 Å) Tb(1)-O(2) bond lengths. Ce(1) is bonded in a 4-coordinate geometry to two equivalent O(1) and two equivalent O(2) atoms. There is one shorter (2.20 Å) and one longer (2.72 Å) Ce(1)-O(1) bond length. Both Ce(1)-O(2) bond lengths are 2.24 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Tb(1) and two equivalent Ce(1) atoms to form distorted corner-sharing OHo2Bi2 tetrahedra. In the second O site, O(2) is bonded in a distorted trigonal planar geometry to two equivalent Tb(1) and one Ce(1) atom.",False,True,False,
4,Gd,Pd,mp-755525,-0.06458780393004418,0.09108995179564648,0.8200230896472931,1.0645878039300443,results/inverse_design/target_1.00/cifs/iter04_cand03.cif,"Pd(1) is bonded in a 8-coordinate geometry to two equivalent O(1) and six equivalent O(2) atoms. There is one shorter (2.20 Å) and one longer (2.27 Å) Pd(1)-O(1) bond length. There are a spread of Pd(1)-O(2) bond distances ranging from 2.26-2.74 Å. Gd(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing TiO6 octahedra. The corner-sharing octahedral tilt angles range from 38-43°. Both Gd(1)-O(1) bond lengths are 2.06 Å. All Gd(1)-O(2) bond lengths are 2.05 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Pd(1) and two equivalent Gd(1) atoms to form distorted corner-sharing OTm2Ti2 trigonal pyramids. In the second O site, O(2) is bonded in a 5-coordinate geometry to three equivalent Pd(1) and two equivalent Gd(1) atoms.",True,False,False,
4,Ho,W,mp-776167,2.0590210914611817,0.358428344789625,0.15860685286024817,1.0590210914611817,results/inverse_design/target_1.00/cifs/iter04_cand04.cif,"W(1) is bonded in a 12-coordinate geometry to four equivalent O(1) and eight equivalent O(2) atoms. There are a spread of W(1)-O(1) bond distances ranging from 2.45-2.91 Å. There are a spread of W(1)-O(2) bond distances ranging from 2.46-3.01 Å. Ho(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing AlO6 octahedra. The corner-sharing octahedral tilt angles range from 15-16°. Both Ho(1)-O(1) bond lengths are 1.93 Å. All Ho(1)-O(2) bond lengths are 1.91 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 6-coordinate geometry to four equivalent W(1) and two equivalent Ho(1) atoms. In the second O site, O(2) is bonded in a 2-coordinate geometry to four equivalent W(1) and two equivalent Ho(1) atoms.",True,False,False,
